-1.197349541641114928e-02,7.134154786472342025e+00,5.089861758036851924e+00,-2.113058581843279740e+02
-2.164867880914630657e-02,4.457758600056181741e+00,1.131595971161025993e+01,-2.654127494609548990e+02
-2.472562819543476682e-03,1.682686979849058417e+01,1.345209929997825071e+00,-1.488578302827998243e+02
-2.097295845529269578e-02,2.939738786748259614e+00,1.009137922850722369e+01,-2.614859734694828717e+02
-1.091905886657032650e-02,1.073920854790534785e+00,9.436129828674241438e+00,-2.576077074317684037e+02
-1.640089049965170673e-02,6.722719947821192754e+00,1.055242311356595941e+01,-2.660666581525998708e+02
-1.065857035019715559e-03,4.099812243273383672e+00,1.347067079679487911e+00,-9.428665962058481398e+01
-2.061014920597796507e-02,1.591561799127391819e+00,1.345163010051308916e+01,-2.283687213265335743e+02
-8.404540426441882081e-03,1.067516630227445162e+01,3.405778378678725460e+00,-1.932587646691108887e+02
-1.603654327644612326e-03,6.139094799579313033e+00,1.313899215247840813e+00,-1.083825948633904090e+02
-2.183243528609338929e-02,2.552757926705480962e+00,1.137974848800888061e+01,-2.590966901793457851e+02
-1.310582858297084687e-02,8.750287943980042726e+00,5.296060941998016247e+00,-2.068230653604741462e+02
-5.665926044146084306e-03,9.622191497427362350e+00,2.132393898334197679e+00,-1.226158688521919373e+02
-2.132398848424256130e-02,4.794337380954991623e+00,1.086792550259810319e+01,-2.626618899395579092e+02
-7.745516559166073286e-04,6.040025235561406802e+00,7.069124729799871609e-01,-1.024672225229293332e+02
-1.657624124854909994e-02,5.528089142957915314e+00,6.890516257517557364e+00,-2.278469152395340416e+02
-1.757313293723602662e-02,1.495954781316879645e+00,9.738788303359656950e+00,-2.309433685079287670e+02
-2.595120177619926818e-03,9.011695807884926523e+00,1.518731434829925009e+00,-1.372061895625730585e+02
-1.829621464692763114e-02,1.676362335604893117e+00,9.252949537512606071e+00,-2.474538684923677181e+02
-1.159868161074584757e-03,1.070088333404880032e+01,7.532167362539582411e-01,-1.315931015685924592e+02
-3.172234860041909556e-03,1.151138667616852462e+00,5.137167470708075001e+00,-2.498420411956373641e+02
-1.707493515237748852e-02,5.044766569734516537e+00,7.594389790847873023e+00,-2.332660073837035384e+02
-1.584196054635536588e-02,3.916263123890003861e+00,1.071630020149150830e+01,-2.665000197946922640e+02
-2.242338679146240084e-03,1.299282181138314662e+01,1.492053496064940532e+00,-1.697697903166542801e+02
-1.843099389717865050e-02,4.980184733721003454e+00,8.388346471957225603e+00,-2.486095862650699360e+02
-1.447704512269924575e-03,8.550844379463120593e-01,4.571762535160194041e+00,-2.518505894140228634e+02
-1.268852856333528914e-02,6.931965534577376076e+00,5.370433234010883794e+00,-2.141568926303310150e+02
-4.731299755756926341e-04,7.339091341595861628e+00,5.120434830270805815e-01,-7.464134351547203039e+01
-1.103140282020620075e-02,1.332142315732859750e+01,4.270899797908276341e+00,-1.973505338476393263e+02
-1.747093599611480169e-02,2.628412839773016429e+00,7.752217132998737270e+00,-2.303099654301602186e+02
-1.777221770735390102e-02,1.430618241981521654e+00,9.945417592271654783e+00,-2.265995076745840606e+02
-4.483255413445263494e-04,8.751521616779278645e+00,4.382292471131973288e-01,-9.574108658025458851e+01
-1.278828559985586847e-03,2.683201158134903008e-01,5.161924068057119896e+00,-2.046929987616669280e+02
-1.291390772601045214e-04,2.291855287778866490e+00,7.886595178540242168e-01,-9.024377860117490968e+01
-8.311713099962123735e-03,2.552751581971490324e+01,3.219537536355543406e+00,-1.927667039098114685e+02
-1.445071594006495409e-02,2.419020601227610534e+00,8.074366798096884068e+00,-2.378330733011604536e+02
-1.112772036019395346e-02,2.983776912817585725e+00,6.374765270906244119e+00,-2.584719198310388606e+02
-1.591187944985906350e-02,1.694203492474621697e+01,6.341215655875679147e+00,-2.079458990231748601e+02
-1.918054311063450285e-02,1.722716982192517010e+00,1.244163424022241671e+01,-2.548698327413328855e+02
-1.754632328727900176e-02,1.431488328423965450e+00,1.273301916868608075e+01,-2.563831500983973797e+02
-1.613189603192256155e-02,1.269901914262270992e+01,6.045805010983403172e+00,-2.043904287370775990e+02
-8.741204548275540234e-03,2.760282206091821955e+00,5.049077787841163456e+00,-2.501885182815216240e+02
-2.912313400321786712e-03,8.043764468847632187e+00,1.660797809538743008e+00,-1.260782001078230081e+02
